Language,ProjectName,CommitHash,List_of_CI_impacted_files,Commit_Message
Python,openstack/kolla-ansible,https://github.com/openstack/kolla-ansible/commit/de00bf491dfbabc8e11009fce4410bce5c2110ed,[ansible/roles/aodh/tasks/config.yml;ansible/roles/barbican/tasks/config.yml;ansible/roles/blazar/tasks/config.yml;ansible/roles/ceilometer/tasks/config.yml;ansible/roles/chrony/tasks/config.yml;ansible/roles/cinder/tasks/config.yml;ansible/roles/cloudkitty/tasks/config.yml;ansible/roles/collectd/tasks/config.yml;ansible/roles/common/tasks/config.yml;ansible/roles/congress/tasks/config.yml;ansible/roles/cyborg/tasks/config.yml;ansible/roles/designate/tasks/config.yml;ansible/roles/elasticsearch/tasks/config.yml;ansible/roles/etcd/tasks/config.yml;ansible/roles/freezer/tasks/config.yml;ansible/roles/glance/tasks/config.yml;ansible/roles/gnocchi/tasks/config.yml;ansible/roles/grafana/tasks/config.yml;ansible/roles/heat/tasks/config.yml;ansible/roles/horizon/tasks/config.yml;ansible/roles/influxdb/tasks/config.yml;ansible/roles/ironic/tasks/config.yml;ansible/roles/kafka/tasks/config.yml;ansible/roles/karbor/tasks/config.yml;ansible/roles/keystone/tasks/config.yml;ansible/roles/kibana/tasks/config.yml;ansible/roles/kuryr/tasks/config.yml;ansible/roles/magnum/tasks/config.yml;ansible/roles/manila/tasks/config.yml;ansible/roles/memcached/tasks/config.yml;ansible/roles/mistral/tasks/config.yml;ansible/roles/monasca/tasks/config.yml;ansible/roles/mongodb/tasks/config.yml;ansible/roles/multipathd/tasks/config.yml;ansible/roles/murano/tasks/config.yml;ansible/roles/neutron/tasks/config.yml;ansible/roles/nova/tasks/config.yml;ansible/roles/octavia/tasks/config.yml;ansible/roles/opendaylight/tasks/config.yml;ansible/roles/openvswitch/tasks/config.yml;ansible/roles/ovs-dpdk/tasks/config.yml;ansible/roles/panko/tasks/config.yml;ansible/roles/prometheus/tasks/config.yml;ansible/roles/qdrouterd/tasks/config.yml;ansible/roles/qinling/tasks/config.yml;ansible/roles/rally/tasks/config.yml;ansible/roles/redis/tasks/config.yml;ansible/roles/sahara/tasks/config.yml;ansible/roles/searchlight/tasks/config.yml;ansible/roles/senlin/tasks/config.yml;ansible/roles/skydive/tasks/config.yml;ansible/roles/solum/tasks/config.yml;ansible/roles/storm/tasks/config.yml;ansible/roles/tacker/tasks/config.yml;ansible/roles/telegraf/tasks/config.yml;ansible/roles/tempest/tasks/config.yml;ansible/roles/trove/tasks/config.yml;ansible/roles/vitrage/tasks/config.yml;ansible/roles/vmtp/tasks/config.yml;ansible/roles/watcher/tasks/config.yml;ansible/roles/zookeeper/tasks/config.yml;ansible/roles/zun/tasks/config.yml],Simplify handler conditionals  Currently  we have a lot of logic for checking if a handler should run  depending on whether config files have changed and whether the container configuration has changed. As rm_work pointed out during the recent haproxy refactor  these conditionals are typically unnecessary - we can rely on Ansible's handler notification system to only trigger handlers when they need to run. This removes a lot of error prone code.  This patch removes conditional handler logic for all services. It is important to ensure that we no longer trigger handlers when unnecessary  because without these checks in place it will trigger a restart of the containers.  Implements: blueprint simplify-handlers  Change-Id: I4f1aa03e9a9faaf8aecd556dfeafdb834042e4cd
Python,openstack/kolla-ansible,https://github.com/openstack/kolla-ansible/commit/4d155d69cd8b9ac89905d15d278bb651594ff727,[ansible/roles/aodh/tasks/config.yml;ansible/roles/barbican/tasks/config.yml;ansible/roles/blazar/tasks/config.yml;ansible/roles/ceilometer/tasks/config.yml;ansible/roles/cinder/tasks/config.yml;ansible/roles/cloudkitty/tasks/config.yml;ansible/roles/common/tasks/config.yml;ansible/roles/congress/tasks/config.yml;ansible/roles/cyborg/tasks/config.yml;ansible/roles/designate/tasks/config.yml;ansible/roles/elasticsearch/tasks/config.yml;ansible/roles/freezer/tasks/config.yml;ansible/roles/glance/tasks/config.yml;ansible/roles/gnocchi/tasks/config.yml;ansible/roles/grafana/tasks/config.yml;ansible/roles/haproxy/tasks/config.yml;ansible/roles/heat/tasks/config.yml;ansible/roles/horizon/tasks/config.yml;ansible/roles/ironic/tasks/config.yml;ansible/roles/karbor/tasks/config.yml;ansible/roles/kibana/tasks/config.yml;ansible/roles/kuryr/tasks/config.yml;ansible/roles/magnum/tasks/config.yml;ansible/roles/manila/tasks/config.yml;ansible/roles/mistral/tasks/config.yml;ansible/roles/monasca/tasks/config.yml;ansible/roles/murano/tasks/config.yml;ansible/roles/neutron/tasks/config.yml;ansible/roles/nova-cell/tasks/config.yml;ansible/roles/nova-hyperv/tasks/config.yml;ansible/roles/nova/tasks/config.yml;ansible/roles/octavia/tasks/config.yml;ansible/roles/panko/tasks/config.yml;ansible/roles/placement/tasks/config.yml;ansible/roles/prometheus/tasks/config.yml;ansible/roles/qinling/tasks/config.yml;ansible/roles/rally/tasks/config.yml;ansible/roles/sahara/tasks/config.yml;ansible/roles/searchlight/tasks/config.yml;ansible/roles/senlin/tasks/config.yml;ansible/roles/skydive/tasks/config.yml;ansible/roles/solum/tasks/config.yml;ansible/roles/swift/tasks/config.yml;ansible/roles/tacker/tasks/config.yml;ansible/roles/telegraf/tasks/config.yml;ansible/roles/tempest/tasks/config.yml;ansible/roles/trove/tasks/config.yml;ansible/roles/vitrage/tasks/config.yml;ansible/roles/watcher/tasks/config.yml;ansible/roles/zun/tasks/config.yml],Refactor copy certificates task  Refactor service configuration to use the copy certificates task. This reduces code duplication and simplifies implementing encrypting backend HAProxy traffic for individual services.  Change-Id: I0474324b60a5f792ef5210ab336639edf7a8cd9e
Python,openstack/kolla-ansible,https://github.com/openstack/kolla-ansible/commit/7f428131590385ad848ed48dd6f43b414dc3a3b4,[ansible/roles/aodh/tasks/config.yml;ansible/roles/barbican/tasks/config.yml;ansible/roles/blazar/tasks/config.yml;ansible/roles/ceilometer/tasks/config.yml;ansible/roles/cinder/tasks/config.yml;ansible/roles/cloudkitty/tasks/config.yml;ansible/roles/common/tasks/config.yml;ansible/roles/congress/tasks/config.yml;ansible/roles/cyborg/tasks/config.yml;ansible/roles/designate/tasks/config.yml;ansible/roles/elasticsearch/tasks/config.yml;ansible/roles/freezer/tasks/config.yml;ansible/roles/glance/tasks/config.yml;ansible/roles/gnocchi/tasks/config.yml;ansible/roles/grafana/tasks/config.yml;ansible/roles/haproxy/tasks/config.yml;ansible/roles/heat/tasks/config.yml;ansible/roles/horizon/tasks/config.yml;ansible/roles/ironic/tasks/config.yml;ansible/roles/karbor/tasks/config.yml;ansible/roles/kibana/tasks/config.yml;ansible/roles/kuryr/tasks/config.yml;ansible/roles/magnum/tasks/config.yml;ansible/roles/manila/tasks/config.yml;ansible/roles/mistral/tasks/config.yml;ansible/roles/monasca/tasks/config.yml;ansible/roles/murano/tasks/config.yml;ansible/roles/neutron/tasks/config.yml;ansible/roles/nova-cell/tasks/config.yml;ansible/roles/nova-hyperv/tasks/config.yml;ansible/roles/nova/tasks/config.yml;ansible/roles/octavia/tasks/config.yml;ansible/roles/panko/tasks/config.yml;ansible/roles/placement/tasks/config.yml;ansible/roles/prometheus/tasks/config.yml;ansible/roles/qinling/tasks/config.yml;ansible/roles/rally/tasks/config.yml;ansible/roles/sahara/tasks/config.yml;ansible/roles/searchlight/tasks/config.yml;ansible/roles/senlin/tasks/config.yml;ansible/roles/skydive/tasks/config.yml;ansible/roles/solum/tasks/config.yml;ansible/roles/swift/tasks/config.yml;ansible/roles/tacker/tasks/config.yml;ansible/roles/telegraf/tasks/config.yml;ansible/roles/tempest/tasks/config.yml;ansible/roles/trove/tasks/config.yml;ansible/roles/vitrage/tasks/config.yml;ansible/roles/watcher/tasks/config.yml;ansible/roles/zun/tasks/config.yml],Merge "Refactor copy certificates task"
Python,openstack/kolla-ansible,https://github.com/openstack/kolla-ansible/commit/776253c43642219ddbd3e7ded3e39c1ddc1d86b7,[ansible/roles/monasca/tasks/post_config.yml],Fix registration of Monasca Grafana datasource  The refactor in change I500cc8800c412bc0e95edb15babad5c1189e6ee4 broke the task `Enable Monasca Grafana datasource for control plane organisation`. This change fixes the brackets.  Change-Id: I9167a312be107fbfddfd07740f67845c2eaafc3d Closes-Bug: 1878878
Python,oppia/oppia,https://github.com/oppia/oppia/commit/5c853b9af62a3ce77ccc1bdec0ee4d96f0035ac2,[.travis.yml],Fix part of #5399: Comparing MD5 hash to prevent unnecessary files rebuilding (#5468)  * Caching /build and /backend_prod_files on travis and removing sleep statement from build.py  * Adding selective logic for detecting file changes  * Remove file in /backend_prod_files if it was deleted /dev  rename var  use os.path.join() instead of string concat  * Correctly using os.path.join()  * Rebuild all HTMls files to reflect new hash values  Fix pylint error  * Adding print statements and always rebuild HTML on start  * Always rebuild even if no new file is added  * Changing print statements for clarity and testing JS file changes  * Need to be building from /DEV  * Reverting changes to JS file  * Undo unintentional changes to JS file  * Adding more docs and use filenames instead of files  * Update docstring for copy function  add more docs and combine build_HTML into build_files  * Using tuple isntead of list  * Using optional param for build_files  * Adding else clause  renamed files to filenames  * Separating clean up logic from copy logic  * Updated copy docstring  * Add more details to docstring and reconfig if-else logic  * Fixing incorrect if-else logic  simplification of queueing tasks
Python,oppia/oppia,https://github.com/oppia/oppia/commit/48599f5e94f2f986439e944345c7c43b6158e13f,[.circleci/config.yml;.travis.yml],Remove code climate coverage (#8317)  * Remove code climate coverage  * Clean up Travis config
Python,pandas-dev/pandas,https://github.com/pandas-dev/pandas/commit/a7b5deb3818f9c8f5688f9eda8c1e3f5223e4275,[.travis.yml],BLD: more travis.yml cleanup
Python,pandas-dev/pandas,https://github.com/pandas-dev/pandas/commit/5d28f26bb3b2a4fa7adc0808be54d49a70b1589b,[.travis.yml],CI: fix coverage file location  CI: clean up some unused env variables  Author: Jeff Reback <jeff@reback.net>  Closes #15792 from jreback/ci and squashes the following commits:  8100d6d [Jeff Reback] CI: fix coverage file location
Python,pantsbuild/pants,https://github.com/pantsbuild/pants/commit/c7c06583df9d6337de02f7ea325d6448ebcc1096,[.travis.yml],Fix the S3 upload in the travis deploy. (#4813)  - Without the `skip_cleanup: true` stanza travis does a   `git stash --all` before deploying  which removes the   `build-support/bin/native/s3-upload` dir. - Also fixed spelling of `local-dir` to `local_dir`. Travis   apparently normalizes both to the latter  but we may as   well match what appears in the travis documentation  to   reduce confusion among future readers. - Also added some comments/TODOs  for things that weren't   clear to me as a first-time reader of this code.
Python,pantsbuild/pants,https://github.com/pantsbuild/pants/commit/f4cb117c03f68369a61108030baad05d1608823f,[.travis.yml],Create dedicated Dockerfile with Python 3.6 to reduce CI time (#7352)  ### Problem Every time we run a Docker shard  we spend about 3 minutes installing Python 3.6 and its dependencies  even if that shard never once uses Python 3. In particular  this slows down our `Linux Build Wheels UCS4` shard and our `Linux Build Engine Py2` for a collective cost of 6 minutes every CI run (i.e. total CI cost  not wall time).  Ideally  we would want Python 3 pre-installed on the base Centos6 image so that we never for any shard have to waste time installing Python 3 (see #7064). Until that lands  though  this is an additional unneeded burden.  ### Solution Create a new image `travis_ci_py36`.  Thanks to how we can now parametrize the docker image name in `travis.yml.mustache`  this brings no additional cognitive overload to our `.travis.yml`  which was the original reason we did not create a duplicate Dockerfile.  Also does a little cleanup from https://github.com/pantsbuild/pants/pull/7351 in removing a bad env var `$BOOTSTRAP_ARGS` for the linux build engine shards.
Python,pantsbuild/pants,https://github.com/pantsbuild/pants/commit/8d755d075243e975500de248d86bf9ad29b698fa,[.travis.yml],Refactor travis.yml to deduplicate Pyenv and AWS pex code (#7397)  ### Problem Our `.travis.yml` is quite complex. While Mustache has helped with addressing this  we currently duplicate several intricate values like the command to publish `pants.pex` to AWS.  While working on https://github.com/pantsbuild/setup/pull/39  a better design came up to de-duplicate individual script entries through anchors.  ### Solution * Introduce new `PYENV_BIN` env var to avoid having to type `${PYENV_ROOT}/bin/pyenv` multiple times. * Define Pyenv env vars globally. They do not hurt anything if we don't use Pyenv on the shard  and allow us to deduplicate code such as which version of Py3 to install.    * Key detail: we first check if $PYENV_ROOT is defined and only redefine if not. Travis's Ubuntu images use Pyenv to get multiple Python versions installed  so we must do this check to avoid overwriting what comes on the system. * Introduce new globally defined commands `pyenv_setup`  `pyenv_install_py36` and `pyenv_global_py36`. * For bootstrapping `pants.pex`  introduce new globally defined commands `aws_deploy_pants_pex` and `aws_get_pants_pex`. * Only build `fs_util` on the Py27 shard.    * OSX was building and deploying for every shard    * Linux was building on Py36 even though we never deployed it.
Python,pantsbuild/pants,https://github.com/pantsbuild/pants/commit/532dd953143e79e02440a105672f2c8a45b9e17f,[.travis.yml],Refactor travis.yml to deduplicate Pyenv and AWS pex code (#7397)  ### Problem Our `.travis.yml` is quite complex. While Mustache has helped with addressing this  we currently duplicate several intricate values like the command to publish `pants.pex` to AWS.  While working on https://github.com/pantsbuild/setup/pull/39  a better design came up to de-duplicate individual script entries through anchors.  ### Solution * Introduce new `PYENV_BIN` env var to avoid having to type `${PYENV_ROOT}/bin/pyenv` multiple times. * Define Pyenv env vars globally. They do not hurt anything if we don't use Pyenv on the shard  and allow us to deduplicate code such as which version of Py3 to install.    * Key detail: we first check if $PYENV_ROOT is defined and only redefine if not. Travis's Ubuntu images use Pyenv to get multiple Python versions installed  so we must do this check to avoid overwriting what comes on the system. * Introduce new globally defined commands `pyenv_setup`  `pyenv_install_py36` and `pyenv_global_py36`. * For bootstrapping `pants.pex`  introduce new globally defined commands `aws_deploy_pants_pex` and `aws_get_pants_pex`. * Only build `fs_util` on the Py27 shard.    * OSX was building and deploying for every shard    * Linux was building on Py36 even though we never deployed it.
